date,produit,categorie,prix_vente,demande_journaliere,quantite_vendue,ventes_perdues,stock_initial,duree_peremption,temperature,promotion,jour_semaine,weekend,evenement,chiffre_affaires
2022-04-04,Sucre_1kg,Epicerie,763,145,145,0,156,730,36.48613944598546,0,Monday,0,Ramadan,110635
2022-04-04,Huile_1L,Epicerie,568,78,77,1,77,550,35.081766897081735,0,Monday,0,Ramadan,43736
2022-04-04,Viandes_kg,Viandes,5724,152,152,0,194,5,30.964370987574192,0,Monday,0,Ramadan,870048
2022-04-05,Lait_1L,Laitage,1510,85,75,10,75,7,33.198842921386685,0,Tuesday,0,Ramadan,113250
2022-04-05,Yaourt,Laitage,699,138,103,35,103,5,35.792811719185416,0,Tuesday,0,Ramadan,71997
2022-04-05,Tomates_kg,Légumes,403,111,102,9,102,5,34.28221938599163,0,Tuesday,0,Ramadan,41106
2022-04-05,Oignons_kg,Légumes,940,70,70,0,71,10,39.761282477097794,0,Tuesday,0,Ramadan,65800
2022-04-05,Bananes_kg,Fruits,3239,53,53,0,58,5,36.23613248644295,1,Tuesday,0,Ramadan,171667
2022-04-05,Poulet_frais,Viandes,2366,42,28,14,28,3,36.215538550671106,0,Tuesday,0,Ramadan,66248
2022-04-05,Poisson_frais,Poissons,2077,180,116,64,116,2,35.37818698401021,0,Tuesday,0,Ramadan,240932
2022-04-05,Riz_5kg,Epicerie,375,136,136,0,152,365,35.086326692243,0,Tuesday,0,Ramadan,51000
2022-04-05,Sucre_1kg,Epicerie,833,96,96,0,125,730,33.10581905552148,0,Tuesday,0,Ramadan,79968
2022-04-05,Huile_1L,Epicerie,618,60,60,0,96,550,29.7651569399965,0,Tuesday,0,Ramadan,37080
2022-04-05,Viandes_kg,Viandes,5413,151,110,41,110,5,34.16022637303398,0,Tuesday,0,Ramadan,595430
2022-04-06,Lait_1L,Laitage,1589,84,81,3,81,7,34.50475830499086,1,Wednesday,0,Ramadan,128709
2022-04-06,Yaourt,Laitage,592,122,122,0,212,5,43.339890872670665,0,Wednesday,0,Ramadan,72224
2022-04-06,Tomates_kg,Légumes,386,93,93,0,93,5,40.703362193802825,0,Wednesday,0,Ramadan,35898
2022-04-06,Oignons_kg,Légumes,912,67,67,0,118,10,37.28234651555854,1,Wednesday,0,Ramadan,61104
2022-04-06,Bananes_kg,Fruits,3346,57,57,0,65,5,35.90169641851971,0,Wednesday,0,Ramadan,190722
2022-04-06,Poulet_frais,Viandes,2099,42,34,8,34,3,34.23079233340311,0,Wednesday,0,Ramadan,71366
2022-04-06,Poisson_frais,Poissons,2050,172,172,0,214,2,38.80388146130927,0,Wednesday,0,Ramadan,352600
2022-04-06,Riz_5kg,Epicerie,434,135,116,19,116,365,32.08884805474624,0,Wednesday,0,Ramadan,50344
2022-04-06,Sucre_1kg,Epicerie,798,87,77,10,77,730,31.143226997731915,1,Wednesday,0,Ramadan,61446
2022-04-06,Huile_1L,Epicerie,584,75,75,0,105,550,35.06640945614362,0,Wednesday,0,Ramadan,43800
2022-04-06,Viandes_kg,Viandes,5320,177,157,20,157,5,35.96345600053057,0,Wednesday,0,Ramadan,835240
2022-04-07,Lait_1L,Laitage,1610,102,102,0,110,7,31.14683889178246,1,Thursday,0,Ramadan,164220
2022-04-07,Yaourt,Laitage,642,128,128,0,211,5,30.05307248632609,0,Thursday,0,Ramadan,82176
2022-04-07,Tomates_kg,Légumes,441,86,75,11,75,5,32.797060586988316,0,Thursday,0,Ramadan,33075
2022-04-07,Oignons_kg,Légumes,858,63,63,0,98,10,35.287390176888934,0,Thursday,0,Ramadan,54054
2022-04-07,Bananes_kg,Fruits,3243,30,30,0,86,5,32.07712831752011,0,Thursday,0,Ramadan,97290
2022-04-07,Poulet_frais,Viandes,2110,40,31,9,31,3,33.61619884850508,0,Thursday,0,Ramadan,65410
2022-04-07,Poisson_frais,Poissons,1882,172,172,0,217,2,38.42257696010484,0,Thursday,0,Ramadan,323704
2022-04-07,Riz_5kg,Epicerie,428,123,92,31,92,365,31.19160420196156,0,Thursday,0,Ramadan,39376
2022-04-07,Sucre_1kg,Epicerie,780,100,100,0,148,730,32.45083723556691,0,Thursday,0,Ramadan,78000
2022-04-07,Huile_1L,Epicerie,609,85,85,0,128,550,37.9800035048233,0,Thursday,0,Ramadan,51765
2022-04-07,Viandes_kg,Viandes,5759,151,151,0,198,5,34.147129668339986,0,Thursday,0,Ramadan,869609
2022-04-08,Lait_1L,Laitage,1349,73,73,0,128,7,42.49529145116448,0,Friday,0,Ramadan,98477
2022-04-08,Yaourt,Laitage,645,114,114,0,132,5,37.87398182444006,0,Friday,0,Ramadan,73530
2022-04-08,Tomates_kg,Légumes,384,99,99,0,128,5,32.23504064066521,0,Friday,0,Ramadan,38016
2022-04-08,Oignons_kg,Légumes,991,65,65,0,67,10,31.19392406947048,0,Friday,0,Ramadan,64415
2022-04-08,Bananes_kg,Fruits,3186,61,61,0,77,5,39.27388319623173,0,Friday,0,Ramadan,194346
2022-04-08,Poulet_frais,Viandes,2288,39,34,5,34,3,26.88995585867793,0,Friday,0,Ramadan,77792
2022-04-08,Poisson_frais,Poissons,2050,177,141,36,141,2,38.501627250941475,0,Friday,0,Ramadan,289050
2022-04-08,Riz_5kg,Epicerie,401,163,143,20,143,365,38.760996761458934,0,Friday,0,Ramadan,57343
2022-04-08,Sucre_1kg,Epicerie,779,95,95,0,145,730,26.33983158780957,0,Friday,0,Ramadan,74005
2022-04-08,Huile_1L,Epicerie,619,68,68,0,86,550,34.46012989459016,0,Friday,0,Ramadan,42092
2022-04-08,Viandes_kg,Viandes,5511,172,172,0,254,5,28.90303722700382,0,Friday,0,Ramadan,947892
2022-04-09,Lait_1L,Laitage,1405,194,111,83,111,7,34.16764979484682,0,Saturday,1,Ramadan,155955
2022-04-09,Yaourt,Laitage,643,317,96,221,96,5,33.39996271993039,0,Saturday,1,Ramadan,61728
2022-04-09,Tomates_kg,Légumes,388,231,178,53,178,5,36.561141245202435,0,Saturday,1,Ramadan,69064
2022-04-09,Oignons_kg,Légumes,896,147,80,67,80,10,38.04426987200961,0,Saturday,1,Ramadan,71680
2022-04-09,Bananes_kg,Fruits,3598,131,50,81,50,5,37.93930165082409,1,Saturday,1,Ramadan,179900
2022-04-09,Poulet_frais,Viandes,2307,100,55,45,55,3,32.81634578143074,0,Saturday,1,Ramadan,126885
2022-04-09,Poisson_frais,Poissons,2000,389,126,263,126,2,31.26533084152216,0,Saturday,1,Ramadan,252000
2022-04-09,Riz_5kg,Epicerie,383,297,166,131,166,365,37.069692239773836,0,Saturday,1,Ramadan,63578
2022-04-09,Sucre_1kg,Epicerie,821,241,78,163,78,730,32.8356293522724,0,Saturday,1,Ramadan,64038
2022-04-09,Huile_1L,Epicerie,604,178,113,65,113,550,33.14988661266786,0,Saturday,1,Ramadan,68252
2022-04-09,Viandes_kg,Viandes,5603,355,223,132,223,5,27.864705020380015,0,Saturday,1,Ramadan,1249469
2022-04-10,Lait_1L,Laitage,1669,215,52,163,52,7,36.2320237562594,0,Sunday,1,Ramadan,86788
2022-04-10,Yaourt,Laitage,570,298,130,168,130,5,34.937392210813364,0,Sunday,1,Ramadan,74100
2022-04-10,Tomates_kg,Légumes,401,225,138,87,138,5,38.624740020630675,0,Sunday,1,Ramadan,55338
2022-04-10,Oignons_kg,Légumes,867,157,85,72,85,10,32.57366575328781,0,Sunday,1,Ramadan,73695
2022-04-10,Bananes_kg,Fruits,3414,134,53,81,53,5,36.90039737119586,1,Sunday,1,Ramadan,180942
2022-04-10,Poulet_frais,Viandes,1945,89,38,51,38,3,37.59274515409591,0,Sunday,1,Ramadan,73910
2022-04-10,Poisson_frais,Poissons,2150,367,192,175,192,2,34.718376335079924,0,Sunday,1,Ramadan,412800
2022-04-10,Riz_5kg,Epicerie,398,303,119,184,119,365,35.431293929325754,1,Sunday,1,Ramadan,47362
2022-04-10,Sucre_1kg,Epicerie,783,229,137,92,137,730,32.30824098151623,1,Sunday,1,Ramadan,107271
2022-04-10,Huile_1L,Epicerie,572,169,77,92,77,550,33.45228406060298,0,Sunday,1,Ramadan,44044
2022-04-10,Viandes_kg,Viandes,5515,379,214,165,214,5,35.5373420341054,1,Sunday,1,Ramadan,1180210
2022-04-11,Lait_1L,Laitage,1305,88,88,0,97,7,33.49916332698501,0,Monday,0,Ramadan,114840
2022-04-11,Yaourt,Laitage,612,134,116,18,116,5,34.83845086625918,0,Monday,0,Ramadan,70992
2022-04-11,Tomates_kg,Légumes,391,94,90,4,90,5,36.03929018278051,0,Monday,0,Ramadan,35190
2022-04-11,Oignons_kg,Légumes,957,59,59,0,100,10,35.75477740630589,0,Monday,0,Ramadan,56463
2022-04-11,Bananes_kg,Fruits,2954,49,49,0,69,5,36.000109553782636,0,Monday,0,Ramadan,144746
2022-04-11,Poulet_frais,Viandes,2252,39,39,0,45,3,32.894748673607644,0,Monday,0,Ramadan,87828
2022-04-11,Poisson_frais,Poissons,2180,175,175,0,192,2,32.34757611692085,1,Monday,0,Ramadan,381500
2022-04-11,Riz_5kg,Epicerie,365,122,78,44,78,365,34.33025495638535,0,Monday,0,Ramadan,28470
2022-04-11,Sucre_1kg,Epicerie,764,89,63,26,63,730,33.08624529813239,1,Monday,0,Ramadan,48132
2022-04-11,Huile_1L,Epicerie,612,69,69,0,72,550,37.964086753818805,0,Monday,0,Ramadan,42228
2022-04-11,Viandes_kg,Viandes,5414,156,152,4,152,5,36.113222522970304,0,Monday,0,Ramadan,822928
2022-04-12,Lait_1L,Laitage,1522,94,94,0,137,7,33.01280256886647,1,Tuesday,0,Ramadan,143068
2022-04-12,Yaourt,Laitage,624,149,149,0,197,5,39.95433338282888,0,Tuesday,0,Ramadan,92976
2022-04-12,Tomates_kg,Légumes,385,91,91,0,115,5,35.634742376230264,0,Tuesday,0,Ramadan,35035
2022-04-12,Oignons_kg,Légumes,918,80,80,0,111,10,41.66406674506828,0,Tuesday,0,Ramadan,73440
2022-04-12,Bananes_kg,Fruits,3539,50,50,0,54,5,36.46675653448205,0,Tuesday,0,Ramadan,176950
2022-04-12,Poulet_frais,Viandes,2253,48,48,0,57,3,36.19721506573908,0,Tuesday,0,Ramadan,108144
2022-04-12,Poisson_frais,Poissons,1835,159,159,0,189,2,35.03821371989285,0,Tuesday,0,Ramadan,291765
2022-04-12,Riz_5kg,Epicerie,395,119,119,0,172,365,36.3777003329315,0,Tuesday,0,Ramadan,47005
2022-04-12,Sucre_1kg,Epicerie,743,100,84,16,84,730,34.99648647142636,0,Tuesday,0,Ramadan,62412
2022-04-12,Huile_1L,Epicerie,569,73,73,0,103,550,36.443018611862755,0,Tuesday,0,Ramadan,41537
2022-04-12,Viandes_kg,Viandes,5310,159,156,3,156,5,37.40722095794581,0,Tuesday,0,Ramadan,828360
2022-04-13,Lait_1L,Laitage,1411,87,87,0,136,7,36.15791027770663,0,Wednesday,0,Ramadan,122757
2022-04-13,Yaourt,Laitage,589,120,113,7,113,5,34.63804117178063,0,Wednesday,0,Ramadan,66557
2022-04-13,Tomates_kg,Légumes,373,110,110,0,161,5,32.63729639082171,0,Wednesday,0,Ramadan,41030
2022-04-13,Oignons_kg,Légumes,933,81,81,0,99,10,34.121943623074166,0,Wednesday,0,Ramadan,75573
2022-04-13,Bananes_kg,Fruits,3434,45,45,0,73,5,37.108177019813866,0,Wednesday,0,Ramadan,154530
2022-04-13,Poulet_frais,Viandes,2419,41,36,5,36,3,31.032957695950113,0,Wednesday,0,Ramadan,87084
2022-04-13,Poisson_frais,Poissons,1926,168,168,0,238,2,36.6530511806789,0,Wednesday,0,Ramadan,323568
2022-04-13,Riz_5kg,Epicerie,366,112,112,0,195,365,35.63073866000688,0,Wednesday,0,Ramadan,40992
2022-04-13,Sucre_1kg,Epicerie,773,84,74,10,74,730,35.074913787113,0,Wednesday,0,Ramadan,57202
2022-04-13,Huile_1L,Epicerie,578,63,63,0,125,550,36.34948164117953,0,Wednesday,0,Ramadan,36414
2022-04-13,Viandes_kg,Viandes,5498,144,136,8,136,5,35.44464846215847,0,Wednesday,0,Ramadan,747728
2022-04-14,Lait_1L,Laitage,1529,75,75,0,96,7,29.9522393381043,0,Thursday,0,Ramadan,114675
2022-04-14,Yaourt,Laitage,615,144,132,12,132,5,32.69874173821087,0,Thursday,0,Ramadan,81180
2022-04-14,Tomates_kg,Légumes,368,114,112,2,112,5,37.97138827302528,0,Thursday,0,Ramadan,41216
2022-04-14,Oignons_kg,Légumes,874,62,62,0,92,10,34.03416517048454,1,Thursday,0,Ramadan,54188
2022-04-14,Bananes_kg,Fruits,3192,50,50,0,85,5,31.64025543289225,0,Thursday,0,Ramadan,159600
2022-04-14,Poulet_frais,Viandes,2203,47,47,0,64,3,32.251730878633715,0,Thursday,0,Ramadan,103541
2022-04-14,Poisson_frais,Poissons,1957,179,133,46,133,2,30.47396903221208,0,Thursday,0,Ramadan,260281
2022-04-14,Riz_5kg,Epicerie,394,124,107,17,107,365,33.48737187625444,0,Thursday,0,Ramadan,42158
2022-04-14,Sucre_1kg,Epicerie,840,91,91,0,129,730,31.04342967246995,0,Thursday,0,Ramadan,76440
2022-04-14,Huile_1L,Epicerie,547,76,76,0,97,550,32.005716116692895,0,Thursday,0,Ramadan,41572
2022-04-14,Viandes_kg,Viandes,5378,150,150,0,206,5,33.22566854138168,0,Thursday,0,Ramadan,806700
2022-04-15,Lait_1L,Laitage,1398,87,74,13,74,7,35.15578963191359,1,Friday,0,Ramadan,103452
2022-04-15,Yaourt,Laitage,591,125,125,0,224,5,45.0,0,Friday,0,Ramadan,73875
2022-04-15,Tomates_kg,Légumes,371,115,115,0,151,5,34.670081377749554,0,Friday,0,Ramadan,42665
2022-04-15,Oignons_kg,Légumes,995,69,69,0,102,10,37.413127391751,0,Friday,0,Ramadan,68655
2022-04-15,Bananes_kg,Fruits,3261,42,41,1,41,5,34.16933193269359,0,Friday,0,Ramadan,133701
2022-04-15,Poulet_frais,Viandes,2375,50,39,11,39,3,34.81631187439407,0,Friday,0,Ramadan,92625
2022-04-15,Poisson_frais,Poissons,1878,185,155,30,155,2,33.79256841589496,0,Friday,0,Ramadan,291090
2022-04-15,Riz_5kg,Epicerie,359,115,115,0,152,365,42.641779069151575,1,Friday,0,Ramadan,41285
2022-04-15,Sucre_1kg,Epicerie,856,107,63,44,63,730,36.77843670450286,0,Friday,0,Ramadan,53928
2022-04-15,Huile_1L,Epicerie,644,89,46,43,46,550,35.09655526111052,0,Friday,0,Ramadan,29624
2022-04-15,Viandes_kg,Viandes,5631,133,133,0,255,5,38.33037873140021,0,Friday,0,Ramadan,748923
2022-04-16,Lait_1L,Laitage,1447,216,87,129,87,7,35.936988746175146,0,Saturday,1,Ramadan,125889
2022-04-16,Yaourt,Laitage,602,291,113,178,113,5,33.97211984093759,0,Saturday,1,Ramadan,68026
2022-04-16,Tomates_kg,Légumes,390,227,121,106,121,5,36.31579533915292,0,Saturday,1,Ramadan,47190
2022-04-16,Oignons_kg,Légumes,924,173,81,92,81,10,30.705023252008203,0,Saturday,1,Ramadan,74844
2022-04-16,Bananes_kg,Fruits,3541,133,82,51,82,5,38.75329802672695,0,Saturday,1,Ramadan,290362
2022-04-16,Poulet_frais,Viandes,2309,95,67,28,67,3,40.76262325763083,0,Saturday,1,Ramadan,154703
2022-04-16,Poisson_frais,Poissons,2117,396,176,220,176,2,32.34162465255908,0,Saturday,1,Ramadan,372592
2022-04-16,Riz_5kg,Epicerie,427,297,85,212,85,365,30.31831519217512,0,Saturday,1,Ramadan,36295
2022-04-16,Sucre_1kg,Epicerie,787,215,88,127,88,730,37.733618894248345,0,Saturday,1,Ramadan,69256
2022-04-16,Huile_1L,Epicerie,637,147,129,18,129,550,33.388384695942456,0,Saturday,1,Ramadan,82173
2022-04-16,Viandes_kg,Viandes,4887,333,123,210,123,5,31.734703929768806,0,Saturday,1,Ramadan,601101
2022-04-17,Lait_1L,Laitage,1394,158,82,76,82,7,32.3675479335331,0,Sunday,1,Ramadan,114308
2022-04-17,Yaourt,Laitage,595,335,130,205,130,5,37.63741497211862,0,Sunday,1,Ramadan,77350
2022-04-17,Tomates_kg,Légumes,372,236,179,57,179,5,29.390291951250763,0,Sunday,1,Ramadan,66588
2022-04-17,Oignons_kg,Légumes,952,160,119,41,119,10,33.90454216040536,0,Sunday,1,Ramadan,113288
2022-04-17,Bananes_kg,Fruits,3367,125,77,48,77,5,33.56648044788863,0,Sunday,1,Ramadan,259259
2022-04-17,Poulet_frais,Viandes,2331,80,67,13,67,3,35.2102654256257,0,Sunday,1,Ramadan,156177
2022-04-17,Poisson_frais,Poissons,2011,406,186,220,186,2,36.88415798924851,0,Sunday,1,Ramadan,374046
2022-04-17,Riz_5kg,Epicerie,419,279,215,64,215,365,33.737115148794615,1,Sunday,1,Ramadan,90085
2022-04-17,Sucre_1kg,Epicerie,812,244,102,142,102,730,28.118175245460435,0,Sunday,1,Ramadan,82824
2022-04-17,Huile_1L,Epicerie,619,175,131,44,131,550,36.98137985705465,0,Sunday,1,Ramadan,81089
2022-04-17,Viandes_kg,Viandes,5534,357,210,147,210,5,35.816710175982166,0,Sunday,1,Ramadan,1162140
2022-04-18,Lait_1L,Laitage,1490,95,73,22,73,7,32.65548661017817,0,Monday,0,Ramadan,108770
2022-04-18,Yaourt,Laitage,565,128,128,0,229,5,38.559383111990975,0,Monday,0,Ramadan,72320
2022-04-18,Tomates_kg,Légumes,384,81,76,5,76,5,32.827092397377,0,Monday,0,Ramadan,29184
2022-04-18,Oignons_kg,Légumes,1006,77,51,26,51,10,28.80409167487817,0,Monday,0,Ramadan,51306
2022-04-18,Bananes_kg,Fruits,3428,55,55,0,74,5,33.721019555395216,1,Monday,0,Ramadan,188540
2022-04-18,Poulet_frais,Viandes,2065,51,44,7,44,3,35.69000835891677,0,Monday,0,Ramadan,90860
2022-04-18,Poisson_frais,Poissons,2236,165,165,0,282,2,36.173253193734716,0,Monday,0,Ramadan,368940
2022-04-18,Riz_5kg,Epicerie,437,102,102,0,143,365,31.649884607446378,0,Monday,0,Ramadan,44574
2022-04-18,Sucre_1kg,Epicerie,748,105,93,12,93,730,36.631649043091336,0,Monday,0,Ramadan,69564
2022-04-18,Huile_1L,Epicerie,604,64,64,0,81,550,32.13095259220855,1,Monday,0,Ramadan,38656
2022-04-18,Viandes_kg,Viandes,5291,140,140,0,212,5,34.91660268842271,0,Monday,0,Ramadan,740740
2022-04-19,Lait_1L,Laitage,1598,85,77,8,77,7,36.77859854822935,0,Tuesday,0,Ramadan,123046
2022-04-19,Yaourt,Laitage,621,144,113,31,113,5,33.76196143715428,0,Tuesday,0,Ramadan,70173
2022-04-19,Tomates_kg,Légumes,381,107,65,42,65,5,35.73425098005432,1,Tuesday,0,Ramadan,24765
2022-04-19,Oignons_kg,Légumes,794,60,53,7,53,10,36.94664577771152,0,Tuesday,0,Ramadan,42082
2022-04-19,Bananes_kg,Fruits,3604,65,51,14,51,5,36.159758689715574,1,Tuesday,0,Ramadan,183804
2022-04-19,Poulet_frais,Viandes,2070,47,47,0,72,3,34.80031535436663,0,Tuesday,0,Ramadan,97290
2022-04-19,Poisson_frais,Poissons,1920,155,155,0,198,2,30.361077262433447,0,Tuesday,0,Ramadan,297600
2022-04-19,Riz_5kg,Epicerie,404,116,115,1,115,365,38.32559816002476,0,Tuesday,0,Ramadan,46460
2022-04-19,Sucre_1kg,Epicerie,799,108,108,0,147,730,34.756928489783604,0,Tuesday,0,Ramadan,86292
2022-04-19,Huile_1L,Epicerie,588,73,73,0,79,550,31.83050878812422,0,Tuesday,0,Ramadan,42924
2022-04-19,Viandes_kg,Viandes,5278,163,126,37,126,5,33.12225194694619,0,Tuesday,0,Ramadan,665028
2022-04-20,Lait_1L,Laitage,1537,71,71,0,139,7,32.768421832631255,0,Wednesday,0,Ramadan,109127
2022-04-20,Yaourt,Laitage,602,148,94,54,94,5,29.36382812096604,0,Wednesday,0,Ramadan,56588
2022-04-20,Tomates_kg,Légumes,411,96,73,23,73,5,35.242530742337905,0,Wednesday,0,Ramadan,30003
2022-04-20,Oignons_kg,Légumes,865,64,64,0,95,10,31.245189222605767,0,Wednesday,0,Ramadan,55360
2022-04-20,Bananes_kg,Fruits,3581,58,39,19,39,5,35.734871279516014,0,Wednesday,0,Ramadan,139659
2022-04-20,Poulet_frais,Viandes,2331,42,42,0,74,3,43.82914500580586,0,Wednesday,0,Ramadan,97902
2022-04-20,Poisson_frais,Poissons,1948,156,156,0,258,2,33.608156091546775,0,Wednesday,0,Ramadan,303888
2022-04-20,Riz_5kg,Epicerie,410,115,115,0,140,365,32.7688517441165,0,Wednesday,0,Ramadan,47150
2022-04-20,Sucre_1kg,Epicerie,859,124,111,13,111,730,39.258367042393516,0,Wednesday,0,Ramadan,95349
2022-04-20,Huile_1L,Epicerie,593,71,71,0,96,550,35.91840365930827,0,Wednesday,0,Ramadan,42103
2022-04-20,Viandes_kg,Viandes,5568,141,141,0,200,5,31.66943360554273,0,Wednesday,0,Ramadan,785088
2022-04-21,Lait_1L,Laitage,1504,90,90,0,142,7,35.626560627603,0,Thursday,0,Ramadan,135360
2022-04-21,Yaourt,Laitage,636,154,154,0,210,5,35.436947365788896,0,Thursday,0,Ramadan,97944
2022-04-21,Tomates_kg,Légumes,379,102,102,0,149,5,36.89718553691091,0,Thursday,0,Ramadan,38658
2022-04-21,Oignons_kg,Légumes,915,69,69,0,88,10,35.995315115327294,0,Thursday,0,Ramadan,63135
2022-04-21,Bananes_kg,Fruits,3466,55,55,0,89,5,44.829198035339004,0,Thursday,0,Ramadan,190630
2022-04-21,Poulet_frais,Viandes,2245,50,50,0,71,3,36.72212579265209,0,Thursday,0,Ramadan,112250
2022-04-21,Poisson_frais,Poissons,2012,181,181,0,199,2,33.48591593076336,0,Thursday,0,Ramadan,364172
2022-04-21,Riz_5kg,Epicerie,404,117,117,0,175,365,34.381549554608604,0,Thursday,0,Ramadan,47268
2022-04-21,Sucre_1kg,Epicerie,678,100,100,0,113,730,32.31000051699986,0,Thursday,0,Ramadan,67800
2022-04-21,Huile_1L,Epicerie,591,55,54,1,54,550,36.619293538485024,0,Thursday,0,Ramadan,31914
2022-04-21,Viandes_kg,Viandes,5581,152,152,0,178,5,34.25181520884345,0,Thursday,0,Ramadan,848312
2022-04-22,Lait_1L,Laitage,1560,86,86,0,143,7,36.956884099368956,0,Friday,0,Ramadan,134160
2022-04-22,Yaourt,Laitage,627,159,128,31,128,5,32.9576687647481,0,Friday,0,Ramadan,80256
2022-04-22,Tomates_kg,Légumes,377,95,95,0,143,5,30.22801639303744,0,Friday,0,Ramadan,35815
2022-04-22,Oignons_kg,Légumes,963,66,66,0,71,10,32.09935542210795,0,Friday,0,Ramadan,63558
2022-04-22,Bananes_kg,Fruits,3539,40,40,0,89,5,33.898288997602144,0,Friday,0,Ramadan,141560
2022-04-22,Poulet_frais,Viandes,2444,50,50,0,60,3,34.71397672640995,0,Friday,0,Ramadan,122200
2022-04-22,Poisson_frais,Poissons,1948,169,169,0,171,2,28.508590995952915,0,Friday,0,Ramadan,329212
2022-04-22,Riz_5kg,Epicerie,412,117,81,36,81,365,33.91916945936907,0,Friday,0,Ramadan,33372
2022-04-22,Sucre_1kg,Epicerie,805,92,92,0,94,730,36.3832340968893,0,Friday,0,Ramadan,74060
2022-04-22,Huile_1L,Epicerie,589,78,78,0,113,550,36.0831570258081,0,Friday,0,Ramadan,45942
2022-04-22,Viandes_kg,Viandes,5660,184,184,0,257,5,32.630676977975156,0,Friday,0,Ramadan,1041440
2022-04-23,Lait_1L,Laitage,1462,234,87,147,87,7,35.284142755571835,0,Saturday,1,Ramadan,127194
2022-04-23,Yaourt,Laitage,632,315,163,152,163,5,33.348903416805484,0,Saturday,1,Ramadan,103016
2022-04-23,Tomates_kg,Légumes,362,225,103,122,103,5,32.36327885678498,0,Saturday,1,Ramadan,37286
2022-04-23,Oignons_kg,Légumes,967,146,72,74,72,10,32.85638881706585,0,Saturday,1,Ramadan,69624
2022-04-23,Bananes_kg,Fruits,3449,120,84,36,84,5,33.43429587593849,0,Saturday,1,Ramadan,289716
2022-04-23,Poulet_frais,Viandes,2406,113,43,70,43,3,34.42681285559025,0,Saturday,1,Ramadan,103458
2022-04-23,Poisson_frais,Poissons,2003,415,193,222,193,2,39.477683474996155,0,Saturday,1,Ramadan,386579
2022-04-23,Riz_5kg,Epicerie,417,293,165,128,165,365,31.373259154018207,0,Saturday,1,Ramadan,68805
2022-04-23,Sucre_1kg,Epicerie,759,241,173,68,173,730,36.941387270427036,0,Saturday,1,Ramadan,131307
2022-04-23,Huile_1L,Epicerie,565,187,106,81,106,550,33.568328353899915,0,Saturday,1,Ramadan,59890
2022-04-23,Viandes_kg,Viandes,5388,319,157,162,157,5,38.52959976136329,0,Saturday,1,Ramadan,845916
2022-04-24,Lait_1L,Laitage,1408,188,79,109,79,7,33.056461854781716,0,Sunday,1,Ramadan,111232
2022-04-24,Yaourt,Laitage,646,305,118,187,118,5,33.01197109702525,0,Sunday,1,Ramadan,76228
2022-04-24,Tomates_kg,Légumes,397,244,104,140,104,5,34.90151171826807,0,Sunday,1,Ramadan,41288
2022-04-24,Oignons_kg,Légumes,828,151,60,91,60,10,34.297705885379116,1,Sunday,1,Ramadan,49680
2022-04-24,Bananes_kg,Fruits,3191,122,46,76,46,5,39.011531499065,0,Sunday,1,Ramadan,146786
2022-04-24,Poulet_frais,Viandes,2298,115,35,80,35,3,34.292928850819514,0,Sunday,1,Ramadan,80430
2022-04-24,Poisson_frais,Poissons,1919,382,187,195,187,2,36.79728491067582,0,Sunday,1,Ramadan,358853
2022-04-24,Riz_5kg,Epicerie,360,335,194,141,194,365,36.03490011905586,0,Sunday,1,Ramadan,69840
2022-04-24,Sucre_1kg,Epicerie,821,245,106,139,106,730,35.67531097752224,1,Sunday,1,Ramadan,87026
2022-04-24,Huile_1L,Epicerie,627,164,118,46,118,550,33.971724520739514,0,Sunday,1,Ramadan,73986
2022-04-24,Viandes_kg,Viandes,6099,359,182,177,182,5,29.635501755664002,0,Sunday,1,Ramadan,1110018
2022-04-25,Lait_1L,Laitage,1508,83,83,0,149,7,36.811112465367884,0,Monday,0,Ramadan,125164
2022-04-25,Yaourt,Laitage,566,138,138,0,221,5,35.02318367952705,0,Monday,0,Ramadan,78108
2022-04-25,Tomates_kg,Légumes,375,110,62,48,62,5,35.9355308960957,0,Monday,0,Ramadan,23250
2022-04-25,Oignons_kg,Légumes,935,63,63,0,90,10,37.815431165258126,0,Monday,0,Ramadan,58905
2022-04-25,Bananes_kg,Fruits,3523,54,40,14,40,5,35.01389844411163,1,Monday,0,Ramadan,140920
2022-04-25,Poulet_frais,Viandes,2208,47,47,0,64,3,31.429073631601206,0,Monday,0,Ramadan,103776
2022-04-25,Poisson_frais,Poissons,2075,176,124,52,124,2,37.81524626536734,0,Monday,0,Ramadan,257300
2022-04-25,Riz_5kg,Epicerie,365,139,80,59,80,365,36.62909683786896,0,Monday,0,Ramadan,29200
2022-04-25,Sucre_1kg,Epicerie,858,101,101,0,160,730,36.855081698778996,0,Monday,0,Ramadan,86658
2022-04-25,Huile_1L,Epicerie,634,98,86,12,86,550,37.6621470924234,0,Monday,0,Ramadan,54524
2022-04-25,Viandes_kg,Viandes,5368,134,134,0,221,5,38.4701295581793,0,Monday,0,Ramadan,719312
2022-04-26,Lait_1L,Laitage,1481,90,90,0,108,7,35.519046688542915,0,Tuesday,0,Ramadan,133290
2022-04-26,Yaourt,Laitage,570,129,129,0,227,5,34.482771878016564,0,Tuesday,0,Ramadan,73530
2022-04-26,Tomates_kg,Légumes,359,105,105,0,141,5,40.89396323722989,0,Tuesday,0,Ramadan,37695
2022-04-26,Oignons_kg,Légumes,916,68,68,0,89,10,34.31187293790573,0,Tuesday,0,Ramadan,62288
