date,produit,categorie,prix_vente,demande_journaliere,quantite_vendue,ventes_perdues,stock_initial,duree_peremption,temperature,promotion,jour_semaine,weekend,evenement,chiffre_affaires
2022-11-26,Lait_1L,Laitage,1200,204,125,79,125,7,28.77512095731409,0,Saturday,1,Aucun,150000
2022-11-26,Yaourt,Laitage,500,343,111,232,111,5,32.81457795234574,0,Saturday,1,Aucun,55500
2022-11-26,Tomates_kg,Légumes,300,252,120,132,120,5,37.04586164392946,0,Saturday,1,Aucun,36000
2022-11-26,Oignons_kg,Légumes,700,147,40,107,40,10,33.89500186988247,0,Saturday,1,Aucun,28000
2022-11-26,Bananes_kg,Fruits,2500,111,73,38,73,5,33.55892098252593,1,Saturday,1,Aucun,182500
2022-11-26,Poulet_frais,Viandes,1500,95,42,53,42,3,35.97668122132797,0,Saturday,1,Aucun,63000
2022-11-26,Poisson_frais,Poissons,2000,373,133,240,133,2,31.589937150661537,0,Saturday,1,Aucun,266000
2022-11-26,Riz_5kg,Epicerie,400,286,102,184,102,365,27.75391021376441,0,Saturday,1,Aucun,40800
2022-11-26,Sucre_1kg,Epicerie,800,245,141,104,141,730,35.04396772961038,0,Saturday,1,Aucun,112800
2022-11-26,Huile_1L,Epicerie,600,188,100,88,100,550,34.330867660104595,0,Saturday,1,Aucun,60000
2022-11-26,Viandes_kg,Viandes,3700,336,157,179,157,5,35.66063955543441,0,Saturday,1,Aucun,580900
2022-11-27,Lait_1L,Laitage,1200,196,142,54,142,7,36.907734253013025,0,Sunday,1,Aucun,170400
2022-11-27,Yaourt,Laitage,500,323,137,186,137,5,34.62186899640583,1,Sunday,1,Aucun,68500
2022-11-27,Tomates_kg,Légumes,300,239,137,102,137,5,37.172445856722916,0,Sunday,1,Aucun,41100
2022-11-27,Oignons_kg,Légumes,700,138,87,51,87,10,34.96524324610898,0,Sunday,1,Aucun,60900
2022-11-27,Bananes_kg,Fruits,2500,93,72,21,72,5,33.82830182452011,0,Sunday,1,Aucun,180000
2022-11-27,Poulet_frais,Viandes,1500,95,64,31,64,3,36.24614160708507,0,Sunday,1,Aucun,96000
2022-11-27,Poisson_frais,Poissons,2000,411,161,250,161,2,32.77016576552517,0,Sunday,1,Aucun,322000
2022-11-27,Riz_5kg,Epicerie,400,304,123,181,123,365,33.8204605503229,0,Sunday,1,Aucun,49200
2022-11-27,Sucre_1kg,Epicerie,800,232,137,95,137,730,37.6645043927464,0,Sunday,1,Aucun,109600
2022-11-27,Huile_1L,Epicerie,600,176,121,55,121,550,32.21991242476782,0,Sunday,1,Aucun,72600
2022-11-27,Viandes_kg,Viandes,3700,365,147,218,147,5,30.78568195126264,0,Sunday,1,Aucun,543900
2022-11-28,Lait_1L,Laitage,1200,76,70,6,70,7,29.949731071207452,0,Monday,0,Aucun,84000
2022-11-28,Yaourt,Laitage,500,141,84,57,84,5,39.97048886204189,0,Monday,0,Aucun,42000
2022-11-28,Tomates_kg,Légumes,300,97,69,28,69,5,36.32270600692479,0,Monday,0,Aucun,20700
2022-11-28,Oignons_kg,Légumes,700,78,75,3,75,10,39.696276991234456,0,Monday,0,Aucun,52500
2022-11-28,Bananes_kg,Fruits,2500,49,49,0,57,5,36.23848788073901,0,Monday,0,Aucun,122500
2022-11-28,Poulet_frais,Viandes,1500,49,49,0,54,3,36.10474702245081,0,Monday,0,Aucun,73500
2022-11-28,Poisson_frais,Poissons,2000,164,164,0,232,2,32.856356973353904,0,Monday,0,Aucun,328000
2022-11-28,Riz_5kg,Epicerie,400,140,92,48,92,365,33.52982644764027,0,Monday,0,Aucun,36800
2022-11-28,Sucre_1kg,Epicerie,800,102,63,39,63,730,34.698869409582265,0,Monday,0,Aucun,50400
2022-11-28,Huile_1L,Epicerie,600,72,72,0,120,550,32.606628337037336,0,Monday,0,Aucun,43200
2022-11-28,Viandes_kg,Viandes,3700,154,154,0,240,5,39.03828065732982,0,Monday,0,Aucun,569800
2022-11-29,Lait_1L,Laitage,1200,89,89,0,95,7,37.48498017426158,0,Tuesday,0,Aucun,106800
2022-11-29,Yaourt,Laitage,500,140,140,0,173,5,37.00550345839247,1,Tuesday,0,Aucun,70000
2022-11-29,Tomates_kg,Légumes,300,96,96,0,162,5,33.39364733261091,0,Tuesday,0,Aucun,28800
2022-11-29,Oignons_kg,Légumes,700,59,42,17,42,10,40.0895167457205,0,Tuesday,0,Aucun,29400
2022-11-29,Bananes_kg,Fruits,2500,40,40,0,65,5,34.620711886011534,0,Tuesday,0,Aucun,100000
2022-11-29,Poulet_frais,Viandes,1500,36,27,9,27,3,33.68559525581761,0,Tuesday,0,Aucun,40500
2022-11-29,Poisson_frais,Poissons,2000,163,163,0,283,2,30.513258271440016,0,Tuesday,0,Aucun,326000
2022-11-29,Riz_5kg,Epicerie,400,115,80,35,80,365,28.753462810898917,0,Tuesday,0,Aucun,32000
2022-11-29,Sucre_1kg,Epicerie,800,115,92,23,92,730,36.90609338351422,0,Tuesday,0,Aucun,73600
2022-11-29,Huile_1L,Epicerie,600,66,66,0,92,550,38.81130006699432,0,Tuesday,0,Aucun,39600
2022-11-29,Viandes_kg,Viandes,3700,147,116,31,116,5,34.97655224872826,0,Tuesday,0,Aucun,429200
2022-11-30,Lait_1L,Laitage,1200,83,83,0,86,7,31.40058147785333,0,Wednesday,0,Aucun,99600
2022-11-30,Yaourt,Laitage,500,123,123,0,214,5,36.093278231406046,0,Wednesday,0,Aucun,61500
2022-11-30,Tomates_kg,Légumes,300,100,100,0,137,5,40.0077408271295,0,Wednesday,0,Aucun,30000
2022-11-30,Oignons_kg,Légumes,700,67,67,0,96,10,31.625760407406865,1,Wednesday,0,Aucun,46900
2022-11-30,Bananes_kg,Fruits,2500,39,39,0,81,5,30.372751388333995,0,Wednesday,0,Aucun,97500
2022-11-30,Poulet_frais,Viandes,1500,38,37,1,37,3,35.086546684379556,0,Wednesday,0,Aucun,55500
2022-11-30,Poisson_frais,Poissons,2000,179,172,7,172,2,34.085056100455006,0,Wednesday,0,Aucun,344000
2022-11-30,Riz_5kg,Epicerie,400,129,129,0,219,365,35.03067642275824,0,Wednesday,0,Aucun,51600
2022-11-30,Sucre_1kg,Epicerie,800,97,90,7,90,730,36.46284610183372,0,Wednesday,0,Aucun,72000
2022-11-30,Huile_1L,Epicerie,600,49,49,0,129,550,31.613910999179375,0,Wednesday,0,Aucun,29400
2022-11-30,Viandes_kg,Viandes,3700,163,163,0,230,5,36.69290405342572,0,Wednesday,0,Aucun,603100
2022-12-01,Lait_1L,Laitage,1200,70,70,0,128,7,36.44343767229556,0,Thursday,0,Aucun,84000
2022-12-01,Yaourt,Laitage,500,120,120,0,196,5,35.86188971824726,0,Thursday,0,Aucun,60000
2022-12-01,Tomates_kg,Légumes,300,109,109,0,150,5,32.819331850385865,0,Thursday,0,Aucun,32700
2022-12-01,Oignons_kg,Légumes,700,69,69,0,90,10,38.13562274609675,0,Thursday,0,Aucun,48300
2022-12-01,Bananes_kg,Fruits,2500,52,52,0,66,5,33.11511473714592,0,Thursday,0,Aucun,130000
2022-12-01,Poulet_frais,Viandes,1500,50,50,0,70,3,36.35417277906818,0,Thursday,0,Aucun,75000
2022-12-01,Poisson_frais,Poissons,2000,186,186,0,268,2,31.884080868220842,0,Thursday,0,Aucun,372000
2022-12-01,Riz_5kg,Epicerie,400,130,130,0,210,365,38.51291718515442,0,Thursday,0,Aucun,52000
2022-12-01,Sucre_1kg,Epicerie,800,102,102,0,116,730,31.234552798384527,0,Thursday,0,Aucun,81600
2022-12-01,Huile_1L,Epicerie,600,70,70,0,109,550,30.601885395653383,0,Thursday,0,Aucun,42000
2022-12-01,Viandes_kg,Viandes,3700,126,126,0,212,5,28.56809950513402,0,Thursday,0,Aucun,466200
2022-12-02,Lait_1L,Laitage,1200,69,69,0,126,7,35.30714659504296,0,Friday,0,Aucun,82800
2022-12-02,Yaourt,Laitage,500,152,152,0,165,5,36.556531768820335,0,Friday,0,Aucun,76000
2022-12-02,Tomates_kg,Légumes,300,111,111,0,137,5,35.66479405441022,0,Friday,0,Aucun,33300
2022-12-02,Oignons_kg,Légumes,700,64,64,0,107,10,36.39006847105489,0,Friday,0,Aucun,44800
2022-12-02,Bananes_kg,Fruits,2500,48,48,0,72,5,35.53848008837374,0,Friday,0,Aucun,120000
2022-12-02,Poulet_frais,Viandes,1500,43,29,14,29,3,36.908707485290975,0,Friday,0,Aucun,43500
2022-12-02,Poisson_frais,Poissons,2000,157,157,0,267,2,36.04209021054837,0,Friday,0,Aucun,314000
2022-12-02,Riz_5kg,Epicerie,400,123,123,0,190,365,30.843397406632512,0,Friday,0,Aucun,49200
2022-12-02,Sucre_1kg,Epicerie,800,97,97,0,124,730,35.294088747331,0,Friday,0,Aucun,77600
2022-12-02,Huile_1L,Epicerie,600,83,83,0,131,550,33.91788649865128,0,Friday,0,Aucun,49800
2022-12-02,Viandes_kg,Viandes,3700,161,161,0,253,5,34.34093886492848,0,Friday,0,Aucun,595700
2022-12-03,Lait_1L,Laitage,1200,190,139,51,139,7,38.64758336283397,1,Saturday,1,Aucun,166800
2022-12-03,Yaourt,Laitage,500,280,238,42,238,5,30.45747123404463,0,Saturday,1,Aucun,119000
2022-12-03,Tomates_kg,Légumes,300,219,162,57,162,5,37.90317229002097,0,Saturday,1,Aucun,48600
2022-12-03,Oignons_kg,Légumes,700,156,108,48,108,10,30.864938070586533,0,Saturday,1,Aucun,75600
2022-12-03,Bananes_kg,Fruits,2500,114,47,67,47,5,32.40943360095586,0,Saturday,1,Aucun,117500
2022-12-03,Poulet_frais,Viandes,1500,92,60,32,60,3,30.028470919095298,0,Saturday,1,Aucun,90000
2022-12-03,Poisson_frais,Poissons,2000,403,137,266,137,2,35.51311847791144,1,Saturday,1,Aucun,274000
2022-12-03,Riz_5kg,Epicerie,400,296,171,125,171,365,35.40103651471287,1,Saturday,1,Aucun,68400
2022-12-03,Sucre_1kg,Epicerie,800,266,75,191,75,730,39.060346858098434,0,Saturday,1,Aucun,60000
2022-12-03,Huile_1L,Epicerie,600,182,130,52,130,550,39.64195706511092,0,Saturday,1,Aucun,78000
2022-12-03,Viandes_kg,Viandes,3700,354,261,93,261,5,30.354250899135824,1,Saturday,1,Aucun,965700
2022-12-04,Lait_1L,Laitage,1200,204,81,123,81,7,37.38506437780752,0,Sunday,1,Aucun,97200
2022-12-04,Yaourt,Laitage,500,344,216,128,216,5,32.48944530953782,0,Sunday,1,Aucun,108000
2022-12-04,Tomates_kg,Légumes,300,212,62,150,62,5,37.891834547239,0,Sunday,1,Aucun,18600
2022-12-04,Oignons_kg,Légumes,700,164,62,102,62,10,33.90079710673427,0,Sunday,1,Aucun,43400
2022-12-04,Bananes_kg,Fruits,2500,115,36,79,36,5,33.49805894291216,0,Sunday,1,Aucun,90000
2022-12-04,Poulet_frais,Viandes,1500,118,37,81,37,3,40.83190047132539,1,Sunday,1,Aucun,55500
2022-12-04,Poisson_frais,Poissons,2000,366,276,90,276,2,32.837755752956575,0,Sunday,1,Aucun,552000
2022-12-04,Riz_5kg,Epicerie,400,263,125,138,125,365,34.16698940874108,0,Sunday,1,Aucun,50000
2022-12-04,Sucre_1kg,Epicerie,800,244,128,116,128,730,37.47848549602788,0,Sunday,1,Aucun,102400
2022-12-04,Huile_1L,Epicerie,600,150,114,36,114,550,33.03697438683469,0,Sunday,1,Aucun,68400
2022-12-04,Viandes_kg,Viandes,3700,309,229,80,229,5,36.759545472854,0,Sunday,1,Aucun,847300
2022-12-05,Lait_1L,Laitage,1200,87,87,0,95,7,32.39175370534217,0,Monday,0,Aucun,104400
2022-12-05,Yaourt,Laitage,500,153,153,0,155,5,35.09647585869554,0,Monday,0,Aucun,76500
2022-12-05,Tomates_kg,Légumes,300,100,100,0,150,5,34.12221575027717,1,Monday,0,Aucun,30000
2022-12-05,Oignons_kg,Légumes,700,72,72,0,87,10,29.03289741148611,0,Monday,0,Aucun,50400
2022-12-05,Bananes_kg,Fruits,2500,55,50,5,50,5,37.346346814929156,0,Monday,0,Aucun,125000
2022-12-05,Poulet_frais,Viandes,1500,56,53,3,53,3,34.16302429913403,0,Monday,0,Aucun,79500
2022-12-05,Poisson_frais,Poissons,2000,182,182,0,267,2,36.12951704293228,0,Monday,0,Aucun,364000
2022-12-05,Riz_5kg,Epicerie,400,120,120,0,203,365,31.508096415826422,0,Monday,0,Aucun,48000
2022-12-05,Sucre_1kg,Epicerie,800,120,120,0,154,730,31.841402757994416,0,Monday,0,Aucun,96000
2022-12-05,Huile_1L,Epicerie,600,63,63,0,72,550,41.5690359251593,0,Monday,0,Aucun,37800
2022-12-05,Viandes_kg,Viandes,3700,169,116,53,116,5,29.336189175225588,0,Monday,0,Aucun,429200
2022-12-06,Lait_1L,Laitage,1200,86,63,23,63,7,31.961662538238397,0,Tuesday,0,Aucun,75600
2022-12-06,Yaourt,Laitage,500,147,98,49,98,5,37.67963267903396,0,Tuesday,0,Aucun,49000
2022-12-06,Tomates_kg,Légumes,300,101,70,31,70,5,35.48599750624695,0,Tuesday,0,Aucun,21000
2022-12-06,Oignons_kg,Légumes,700,65,65,0,110,10,30.2941487301902,0,Tuesday,0,Aucun,45500
2022-12-06,Bananes_kg,Fruits,2500,53,53,0,58,5,38.98692676042327,0,Tuesday,0,Aucun,132500
2022-12-06,Poulet_frais,Viandes,1500,38,32,6,32,3,36.205486421638646,0,Tuesday,0,Aucun,48000
2022-12-06,Poisson_frais,Poissons,2000,162,162,0,217,2,30.420526380959537,0,Tuesday,0,Aucun,324000
2022-12-06,Riz_5kg,Epicerie,400,119,119,0,127,365,36.07470378204336,0,Tuesday,0,Aucun,47600
2022-12-06,Sucre_1kg,Epicerie,800,118,76,42,76,730,40.65143309355441,0,Tuesday,0,Aucun,60800
2022-12-06,Huile_1L,Epicerie,600,95,75,20,75,550,35.320071326338635,1,Tuesday,0,Aucun,45000
2022-12-06,Viandes_kg,Viandes,3700,159,101,58,101,5,35.085245380533706,0,Tuesday,0,Aucun,373700
2022-12-07,Lait_1L,Laitage,1200,83,83,0,131,7,33.94497727146869,0,Wednesday,0,Aucun,99600
2022-12-07,Yaourt,Laitage,500,139,102,37,102,5,40.841912686669026,0,Wednesday,0,Aucun,51000
2022-12-07,Tomates_kg,Légumes,300,99,87,12,87,5,34.72105277796215,0,Wednesday,0,Aucun,26100
2022-12-07,Oignons_kg,Légumes,700,60,46,14,46,10,31.870389796432736,1,Wednesday,0,Aucun,32200
2022-12-07,Bananes_kg,Fruits,2500,43,43,0,50,5,32.284734923506704,0,Wednesday,0,Aucun,107500
2022-12-07,Poulet_frais,Viandes,1500,42,42,0,48,3,29.80977536531679,0,Wednesday,0,Aucun,63000
2022-12-07,Poisson_frais,Poissons,2000,167,163,4,163,2,36.27937885438841,0,Wednesday,0,Aucun,326000
2022-12-07,Riz_5kg,Epicerie,400,123,123,0,203,365,30.523967170729396,0,Wednesday,0,Aucun,49200
2022-12-07,Sucre_1kg,Epicerie,800,88,88,0,106,730,35.1613786335422,0,Wednesday,0,Aucun,70400
2022-12-07,Huile_1L,Epicerie,600,100,100,0,118,550,32.47985781745372,0,Wednesday,0,Aucun,60000
2022-12-07,Viandes_kg,Viandes,3700,153,153,0,201,5,35.523813992550174,0,Wednesday,0,Aucun,566100
2022-12-08,Lait_1L,Laitage,1200,80,80,0,111,7,32.50226560583742,0,Thursday,0,Aucun,96000
2022-12-08,Yaourt,Laitage,500,127,100,27,100,5,32.078105280471114,0,Thursday,0,Aucun,50000
2022-12-08,Tomates_kg,Légumes,300,120,66,54,66,5,30.999709348560764,0,Thursday,0,Aucun,19800
2022-12-08,Oignons_kg,Légumes,700,70,68,2,68,10,35.797050043025884,0,Thursday,0,Aucun,47600
2022-12-08,Bananes_kg,Fruits,2500,50,50,0,71,5,34.24185216605071,0,Thursday,0,Aucun,125000
2022-12-08,Poulet_frais,Viandes,1500,45,38,7,38,3,32.12837115618743,0,Thursday,0,Aucun,57000
2022-12-08,Poisson_frais,Poissons,2000,156,156,0,266,2,36.73400787643919,0,Thursday,0,Aucun,312000
2022-12-08,Riz_5kg,Epicerie,400,120,120,0,122,365,40.12582788025057,0,Thursday,0,Aucun,48000
2022-12-08,Sucre_1kg,Epicerie,800,124,96,28,96,730,38.73146664913027,0,Thursday,0,Aucun,76800
2022-12-08,Huile_1L,Epicerie,600,72,72,0,106,550,30.176973607972833,0,Thursday,0,Aucun,43200
2022-12-08,Viandes_kg,Viandes,3700,153,120,33,120,5,35.128821387715185,0,Thursday,0,Aucun,444000
2022-12-09,Lait_1L,Laitage,1200,90,73,17,73,7,33.275945578383116,0,Friday,0,Aucun,87600
2022-12-09,Yaourt,Laitage,500,131,131,0,142,5,40.38444658007534,1,Friday,0,Aucun,65500
2022-12-09,Tomates_kg,Légumes,300,107,89,18,89,5,34.992177420397375,0,Friday,0,Aucun,26700
2022-12-09,Oignons_kg,Légumes,700,64,64,0,117,10,34.856769195003004,0,Friday,0,Aucun,44800
2022-12-09,Bananes_kg,Fruits,2500,45,42,3,42,5,36.67806366520508,0,Friday,0,Aucun,105000
2022-12-09,Poulet_frais,Viandes,1500,46,31,15,31,3,33.74337587652618,0,Friday,0,Aucun,46500
2022-12-09,Poisson_frais,Poissons,2000,180,180,0,245,2,36.85735553686831,0,Friday,0,Aucun,360000
2022-12-09,Riz_5kg,Epicerie,400,116,116,0,129,365,34.735428724197945,0,Friday,0,Aucun,46400
2022-12-09,Sucre_1kg,Epicerie,800,109,100,9,100,730,35.64891623374495,0,Friday,0,Aucun,80000
2022-12-09,Huile_1L,Epicerie,600,86,86,0,113,550,35.349696970446004,0,Friday,0,Aucun,51600
2022-12-09,Viandes_kg,Viandes,3700,144,144,0,192,5,34.31085321966466,0,Friday,0,Aucun,532800
2022-12-10,Lait_1L,Laitage,1200,194,115,79,115,7,33.0062545522086,0,Saturday,1,Aucun,138000
2022-12-10,Yaourt,Laitage,500,317,206,111,206,5,37.33708861393914,0,Saturday,1,Aucun,103000
2022-12-10,Tomates_kg,Légumes,300,223,76,147,76,5,37.685260508193004,0,Saturday,1,Aucun,22800
2022-12-10,Oignons_kg,Légumes,700,143,52,91,52,10,33.988625210982214,0,Saturday,1,Aucun,36400
2022-12-10,Bananes_kg,Fruits,2500,120,82,38,82,5,35.3558622453921,0,Saturday,1,Aucun,205000
2022-12-10,Poulet_frais,Viandes,1500,102,67,35,67,3,34.58664241642316,0,Saturday,1,Aucun,100500
2022-12-10,Poisson_frais,Poissons,2000,375,251,124,251,2,32.49319627793676,0,Saturday,1,Aucun,502000
2022-12-10,Riz_5kg,Epicerie,400,274,204,70,204,365,26.415522881860703,0,Saturday,1,Aucun,81600
2022-12-10,Sucre_1kg,Epicerie,800,245,148,97,148,730,36.15707734152554,0,Saturday,1,Aucun,118400
2022-12-10,Huile_1L,Epicerie,600,160,84,76,84,550,37.81948660650761,0,Saturday,1,Aucun,50400
2022-12-10,Viandes_kg,Viandes,3700,380,115,265,115,5,35.66605968374376,0,Saturday,1,Aucun,425500
2022-12-11,Lait_1L,Laitage,1200,182,95,87,95,7,42.84618069526138,0,Sunday,1,Aucun,114000
2022-12-11,Yaourt,Laitage,500,292,200,92,200,5,37.48370306389463,0,Sunday,1,Aucun,100000
2022-12-11,Tomates_kg,Légumes,300,214,167,47,167,5,34.46807855242003,0,Sunday,1,Aucun,50100
2022-12-11,Oignons_kg,Légumes,700,143,51,92,51,10,31.742295561918564,0,Sunday,1,Aucun,35700
2022-12-11,Bananes_kg,Fruits,2500,113,60,53,60,5,35.153334510192764,0,Sunday,1,Aucun,150000
2022-12-11,Poulet_frais,Viandes,1500,109,27,82,27,3,36.38341515471193,0,Sunday,1,Aucun,40500
2022-12-11,Poisson_frais,Poissons,2000,388,135,253,135,2,34.63553868367877,0,Sunday,1,Aucun,270000
2022-12-11,Riz_5kg,Epicerie,400,288,202,86,202,365,32.41999257463309,0,Sunday,1,Aucun,80800
2022-12-11,Sucre_1kg,Epicerie,800,234,147,87,147,730,39.5286405878379,0,Sunday,1,Aucun,117600
2022-12-11,Huile_1L,Epicerie,600,184,66,118,66,550,36.30238094462292,0,Sunday,1,Aucun,39600
2022-12-11,Viandes_kg,Viandes,3700,400,144,256,144,5,34.30974571516593,0,Sunday,1,Aucun,532800
2022-12-12,Lait_1L,Laitage,1200,77,77,0,129,7,41.29263174514119,0,Monday,0,Aucun,92400
2022-12-12,Yaourt,Laitage,500,154,154,0,207,5,33.78716526736376,0,Monday,0,Aucun,77000
2022-12-12,Tomates_kg,Légumes,300,115,106,9,106,5,32.5497862044053,0,Monday,0,Aucun,31800
2022-12-12,Oignons_kg,Légumes,700,61,61,0,101,10,33.59138042488609,0,Monday,0,Aucun,42700
2022-12-12,Bananes_kg,Fruits,2500,56,51,5,51,5,34.99719218942304,0,Monday,0,Aucun,127500
2022-12-12,Poulet_frais,Viandes,1500,44,43,1,43,3,37.44907430532283,0,Monday,0,Aucun,64500
2022-12-12,Poisson_frais,Poissons,2000,180,180,0,215,2,37.95351141672029,0,Monday,0,Aucun,360000
2022-12-12,Riz_5kg,Epicerie,400,120,120,0,124,365,31.828279533209077,0,Monday,0,Aucun,48000
2022-12-12,Sucre_1kg,Epicerie,800,104,104,0,130,730,32.35771265729295,0,Monday,0,Aucun,83200
2022-12-12,Huile_1L,Epicerie,600,67,67,0,128,550,37.240077030941,1,Monday,0,Aucun,40200
2022-12-12,Viandes_kg,Viandes,3700,150,105,45,105,5,35.889384923898945,0,Monday,0,Aucun,388500
2022-12-13,Lait_1L,Laitage,1200,89,65,24,65,7,32.194466710654936,0,Tuesday,0,Aucun,78000
2022-12-13,Yaourt,Laitage,500,143,143,0,226,5,35.509788698062515,0,Tuesday,0,Aucun,71500
2022-12-13,Tomates_kg,Légumes,300,108,108,0,153,5,39.126705173592,0,Tuesday,0,Aucun,32400
2022-12-13,Oignons_kg,Légumes,700,54,54,0,110,10,33.77028943161649,0,Tuesday,0,Aucun,37800
2022-12-13,Bananes_kg,Fruits,2500,67,43,24,43,5,37.94643910227633,1,Tuesday,0,Aucun,107500
2022-12-13,Poulet_frais,Viandes,1500,43,43,0,52,3,29.022114737683353,0,Tuesday,0,Aucun,64500
2022-12-13,Poisson_frais,Poissons,2000,177,164,13,164,2,34.76682980163869,0,Tuesday,0,Aucun,328000
2022-12-13,Riz_5kg,Epicerie,400,132,131,1,131,365,41.84268240507733,0,Tuesday,0,Aucun,52400
2022-12-13,Sucre_1kg,Epicerie,800,100,86,14,86,730,32.9474198214578,0,Tuesday,0,Aucun,68800
2022-12-13,Huile_1L,Epicerie,600,72,72,0,83,550,33.92514500445572,0,Tuesday,0,Aucun,43200
2022-12-13,Viandes_kg,Viandes,3700,154,136,18,136,5,34.27353216589238,0,Tuesday,0,Aucun,503200
2022-12-14,Lait_1L,Laitage,1200,80,80,0,121,7,37.63708969738069,0,Wednesday,0,Aucun,96000
2022-12-14,Yaourt,Laitage,500,150,150,0,217,5,34.54163899909044,1,Wednesday,0,Aucun,75000
2022-12-14,Tomates_kg,Légumes,300,105,94,11,94,5,28.73234614901614,0,Wednesday,0,Aucun,28200
2022-12-14,Oignons_kg,Légumes,700,65,65,0,118,10,31.135580305280676,0,Wednesday,0,Aucun,45500
2022-12-14,Bananes_kg,Fruits,2500,61,61,0,71,5,37.104267508763215,1,Wednesday,0,Aucun,152500
2022-12-14,Poulet_frais,Viandes,1500,41,41,0,69,3,33.249018628083746,0,Wednesday,0,Aucun,61500
2022-12-14,Poisson_frais,Poissons,2000,174,174,0,270,2,38.71919992393587,0,Wednesday,0,Aucun,348000
2022-12-14,Riz_5kg,Epicerie,400,133,103,30,103,365,32.09703071513444,0,Wednesday,0,Aucun,41200
2022-12-14,Sucre_1kg,Epicerie,800,114,114,0,151,730,34.090217666999884,0,Wednesday,0,Aucun,91200
2022-12-14,Huile_1L,Epicerie,600,57,57,0,86,550,37.18256058157691,0,Wednesday,0,Aucun,34200
2022-12-14,Viandes_kg,Viandes,3700,142,142,0,217,5,32.10083522200616,0,Wednesday,0,Aucun,525400
2022-12-15,Lait_1L,Laitage,1200,106,83,23,83,7,32.11250349524203,0,Thursday,0,Aucun,99600
2022-12-15,Yaourt,Laitage,500,122,122,0,194,5,35.24608978816435,0,Thursday,0,Aucun,61000
2022-12-15,Tomates_kg,Légumes,300,103,103,0,158,5,32.53383831379667,0,Thursday,0,Aucun,30900
2022-12-15,Oignons_kg,Légumes,700,64,64,0,73,10,37.31949359065696,0,Thursday,0,Aucun,44800
2022-12-15,Bananes_kg,Fruits,2500,53,53,0,84,5,32.47255040917745,0,Thursday,0,Aucun,132500
2022-12-15,Poulet_frais,Viandes,1500,44,32,12,32,3,33.269313628166,0,Thursday,0,Aucun,48000
2022-12-15,Poisson_frais,Poissons,2000,184,184,0,203,2,40.02042754759877,0,Thursday,0,Aucun,368000
2022-12-15,Riz_5kg,Epicerie,400,121,121,0,198,365,31.694120288156586,0,Thursday,0,Aucun,48400
2022-12-15,Sucre_1kg,Epicerie,800,116,116,0,122,730,30.61154732640466,0,Thursday,0,Aucun,92800
2022-12-15,Huile_1L,Epicerie,600,70,70,0,112,550,32.0844631671539,0,Thursday,0,Aucun,42000
2022-12-15,Viandes_kg,Viandes,3700,145,111,34,111,5,32.2034547374789,0,Thursday,0,Aucun,410700
2022-12-16,Lait_1L,Laitage,1200,101,87,14,87,7,40.13598324443828,0,Friday,0,Aucun,104400
2022-12-16,Yaourt,Laitage,500,140,133,7,133,5,33.45737166691092,0,Friday,0,Aucun,66500
2022-12-16,Tomates_kg,Légumes,300,98,98,0,110,5,37.99997301517883,0,Friday,0,Aucun,29400
2022-12-16,Oignons_kg,Légumes,700,52,52,0,57,10,35.20319118084838,1,Friday,0,Aucun,36400
2022-12-16,Bananes_kg,Fruits,2500,52,52,0,58,5,38.33865275903629,0,Friday,0,Aucun,130000
2022-12-16,Poulet_frais,Viandes,1500,37,37,0,47,3,38.622277247469945,0,Friday,0,Aucun,55500
2022-12-16,Poisson_frais,Poissons,2000,169,169,0,219,2,33.930372714071645,0,Friday,0,Aucun,338000
2022-12-16,Riz_5kg,Epicerie,400,118,118,0,196,365,31.268980657433474,0,Friday,0,Aucun,47200
2022-12-16,Sucre_1kg,Epicerie,800,107,107,0,176,730,36.91085761998461,0,Friday,0,Aucun,85600
2022-12-16,Huile_1L,Epicerie,600,81,81,0,110,550,34.21644404360602,0,Friday,0,Aucun,48600
2022-12-16,Viandes_kg,Viandes,3700,171,101,70,101,5,36.85276971410405,0,Friday,0,Aucun,373700
2022-12-17,Lait_1L,Laitage,1200,188,112,76,112,7,35.58588996787056,0,Saturday,1,Aucun,134400
2022-12-17,Yaourt,Laitage,500,305,171,134,171,5,30.569093415275944,1,Saturday,1,Aucun,85500
2022-12-17,Tomates_kg,Légumes,300,239,177,62,177,5,32.50587131538062,0,Saturday,1,Aucun,53100
2022-12-17,Oignons_kg,Légumes,700,175,119,56,119,10,37.83296894636649,0,Saturday,1,Aucun,83300
2022-12-17,Bananes_kg,Fruits,2500,111,42,69,42,5,28.397981322959147,0,Saturday,1,Aucun,105000
2022-12-17,Poulet_frais,Viandes,1500,92,43,49,43,3,35.94403563855041,0,Saturday,1,Aucun,64500
2022-12-17,Poisson_frais,Poissons,2000,394,100,294,100,2,38.174819623938774,0,Saturday,1,Aucun,200000
2022-12-17,Riz_5kg,Epicerie,400,289,130,159,130,365,33.383666678184326,0,Saturday,1,Aucun,52000
2022-12-17,Sucre_1kg,Epicerie,800,215,131,84,131,730,35.501666804219894,0,Saturday,1,Aucun,104800
2022-12-17,Huile_1L,Epicerie,600,165,108,57,108,550,32.83770785393508,0,Saturday,1,Aucun,64800
2022-12-17,Viandes_kg,Viandes,3700,347,207,140,207,5,34.618578755641664,0,Saturday,1,Aucun,765900
